1; 0; 2014; Ford Mustang; 5; 58 trips; $59; https://turo.com/us/en-us/car-rental/berkeley-ca/ford/mustang/602247?searchId=kaEETFyx
1; 0; 2013; Porsche Cayenne; 5; 16 trips; $104; https://turo.com/us/en-us/suv-rental/daly-city-ca/porsche/cayenne/697204?searchId=kaEETFyx
0; 0; 2008; Toyota Highlander; 5; 70 trips; $65; https://turo.com/us/en-us/suv-rental/san-francisco-ca/toyota/highlander/437954?searchId=kaEETFyx
0; 1; 2019; BMW 4-Series; 5; 18 trips; $115; https://turo.com/us/en-us/car-rental/san-francisco-ca/bmw/4-series/656856?searchId=kaEETFyx
0; 0; 2006; Lexus LX 470; 5; 28 trips; $50; https://turo.com/us/en-us/suv-rental/pacifica-ca/lexus/lx-470/537263?searchId=kaEETFyx
1; 0; 2013; BMW 3 Series; 5; 12 trips; $59; https://turo.com/us/en-us/car-rental/daly-city-ca/bmw/3-series/715392?searchId=kaEETFyx
0; 1; 2015; MINI Cooper Roadster; 5; 193 trips; $39; https://turo.com/us/en-us/car-rental/hayward-ca/mini/cooper-roadster/105462?searchId=kaEETFyx
1; 0; 2007; BMW Z4; 5; 4 trips; $66; https://turo.com/us/en-us/car-rental/daly-city-ca/bmw/z4/681248?searchId=kaEETFyx
0; 0; 2009; Volkswagen Rabbit; 0; none; $31; https://turo.com/us/en-us/car-rental/burlingame-ca/volkswagen/rabbit/738995?searchId=kaEETFyx
1; 1; 2015; Jeep Wrangler; 5; 116 trips; $69; https://turo.com/us/en-us/suv-rental/burlingame-ca/jeep/wrangler/429881?searchId=kaEETFyx
1; 0; 2010; MINI Cooper; 5; 15 trips; $97; https://turo.com/us/en-us/car-rental/san-francisco-ca/mini/cooper/598376?searchId=kaEETFyx
1; 1; 2017; Porsche 718 Boxster; 5; 33 trips; $148; https://turo.com/us/en-us/car-rental/burlingame-ca/porsche/718-boxster/616369?searchId=kaEETFyx
0; 0; 2014; Porsche Boxster; 5; 22 trips; $149; https://turo.com/us/en-us/car-rental/emeryville-ca/porsche/boxster/666670?searchId=kaEETFyx
1; 1; 2018; Ford Mustang; 5; 6 trips; $59; https://turo.com/us/en-us/car-rental/berkeley-ca/ford/mustang/710053?searchId=kaEETFyx
0; 0; 2008; Toyota Highlander; 5; 19 trips; $69; https://turo.com/us/en-us/suv-rental/san-francisco-ca/toyota/highlander/684414?searchId=kaEETFyx
0; 0; 2018; Toyota Camry; 5; 20 trips; $71; https://turo.com/us/en-us/car-rental/san-francisco-ca/toyota/camry/650053?searchId=kaEETFyx
0; 0; 2008; Lexus ES 350; 5; 7 trips; $42; https://turo.com/us/en-us/car-rental/daly-city-ca/lexus/es-350/723002?searchId=kaEETFyx
0; 0; 2017; Toyota Sienna; 5; 121 trips; $56; https://turo.com/us/en-us/minivan-rental/burlingame-ca/toyota/sienna/222059?searchId=kaEETFyx
0; 0; 2019; Audi A8 L; 0; none; $169; https://turo.com/us/en-us/car-rental/san-francisco-ca/audi/a8-l/736326?searchId=kaEETFyx
1; 0; 2014; Jeep Grand Cherokee; 5; 94 trips; $87; https://turo.com/us/en-us/suv-rental/burlingame-ca/jeep/grand-cherokee/476242?searchId=kaEETFyx
1; 1; 2016; Tesla Model S; 5; 106 trips; $129; https://turo.com/us/en-us/car-rental/redwood-city-ca/tesla/model-s/384429?searchId=kaEETFyx
1; 1; 2015; Porsche Macan; 5; 60 trips; $125; https://turo.com/us/en-us/suv-rental/burlingame-ca/porsche/macan/455290?searchId=kaEETFyx
0; 0; 2008; Land Rover LR2; 0; none; $53; https://turo.com/us/en-us/suv-rental/san-francisco-ca/land-rover/lr2/735488?searchId=kaEETFyx
